ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005001688293775,https://ae01.alicdn.com/kf/H9ae7f4a55d3a4d6ba396a06573b942c3i.jpg,,SuyaDream Woman Basic Sweaters Silk and Cashmere Blend O neck Pullovers Solid Sweaters 2021 Fall Winter Bottoming Shirts,EUR 42.78,EUR 42.78,0%,EUR,8.0,EUR 3.42,8.0,EUR 3.42,93,91.3%,https://s.click.aliexpress.com/e/_omTOUMK,,,,,,
32708086822,https://ae01.alicdn.com/kf/Sf8dff9bd896c4cab91ee722037567421s.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2775699602/p/1/e/6/t/10301/50268054610.mp4,Winter warm women stretch high elastic waist casual cotton pants clothe S-4XL thick fleece ladies patchwork pencil pants,EUR 20.94,EUR 20.94,0%,EUR,8.0,EUR 1.68,8.0,EUR 1.68,59,97.1%,https://s.click.aliexpress.com/e/_oDRJI2e,,,,,,
1005004029692810,https://ae01.alicdn.com/kf/Sa5d4d7f13e6940d9b7049f7813b92c9e2.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2209216746054/p/1/e/6/t/10301/352257179917.mp4,High Quality Summer 2024 Beach Boho Vintage Print Silk V Neck Dress Elegant Party Robe Designer Vestidos Loose Midi Dresses,EUR 42.78,EUR 42.78,0%,EUR,8.0,EUR 3.42,8.0,EUR 3.42,30,100.0%,https://s.click.aliexpress.com/e/_ol9MqL0,,,,,,
1005005548830983,https://ae01.alicdn.com/kf/S0f8885c3f3cc40078fa33edf514630c9B.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671610634/p/1/e/6/t/10301/1100148672744.mp4,DEEPTOWN Balloon Skirt Long Women Satin Vintage Loose High Waist A-line Maxi Bubble Skirt Office Lady Elegant Female Old Money,EUR 22.11,EUR 22.11,0%,EUR,8.0,EUR 1.77,8.0,EUR 1.77,97,97.8%,https://s.click.aliexpress.com/e/_oFN7tUQ,,,,,,
4000002364334,https://ae01.alicdn.com/kf/Scc2abdee82cf40c68a0958048fd76be4L.jpg,,Black White Patchwork Floral Print Summer Dress Women Petal Sleeve Dot Vintage Dress Robe Casual Rockabilly Party Vestidos,EUR 12.62,EUR 12.62,0%,EUR,8.0,EUR 1.01,8.0,EUR 1.01,95,90.8%,https://s.click.aliexpress.com/e/_okTr3po,,,,,,
1005005903363556,https://ae01.alicdn.com/kf/S2a741de0a8634e29b6454364fa55253bR.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/222036873/p/1/e/6/t/10301/1100167895507.mp4,No stretch women jeans new straight leg wide streetwear high waist boyfriend pockets denim trousers cargo pants japanese y2k,EUR 17.86,EUR 17.86,0%,EUR,8.0,EUR 1.43,8.0,EUR 1.43,41,100.0%,https://s.click.aliexpress.com/e/_olMbUz4,,,,,,
1005001679031596,https://ae01.alicdn.com/kf/S0ff7c1a3d18d406ba72c3991332793fcm.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1095264662150/p/1/e/6/t/10301/310233173760.mp4,Simenual Button Ruched White Puff Sleeve Blouse Shirts Women Long Sleeved Fashion Fall 2021 Clothing Crop Blouses Solid Baddie,EUR 25.65,EUR 25.65,0%,EUR,8.0,EUR 2.05,8.0,EUR 2.05,31,100.0%,https://s.click.aliexpress.com/e/_oncO3Fk,,,,,,
1005006175058359,https://ae01.alicdn.com/kf/S92edc6d9e63f401283588521d2bbe3e7K.jpg,,Fashion Miyake Pleated Dress Women Round Neck Fungus Patchwork Solid Color Dresses Party 2023 Autumn New Clothing,EUR 52.09,EUR 52.09,0%,EUR,8.0,EUR 4.17,8.0,EUR 4.17,11,100.0%,https://s.click.aliexpress.com/e/_oCCkgwe,,,,,,
1005005250943694,https://ae01.alicdn.com/kf/S317036e7b2fe4088a1f2f2e9019e7be9W.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243036495/p/1/e/6/t/10301/1100133507177.mp4,AS 2023 summer string T shirt soft and breathable modal fabric 3/4 sleeve woman clothes,EUR 37.07,EUR 37.07,0%,EUR,8.0,EUR 2.97,8.0,EUR 2.97,119,100.0%,https://s.click.aliexpress.com/e/_onHOCYS,,,,,,
1005004843504646,https://ae01.alicdn.com/kf/S777a58f446bb4da8a2bffb065f2d71f64.jpg,,Fashion Pink Casual Suit for Women Autumn Winter New Gold Velvet Sequins Pearl Embroidery Sweatshirt Sports Pants Two-Piece Sets,EUR 82.60,EUR 82.60,0%,EUR,8.0,EUR 6.61,8.0,EUR 6.61,31,100.0%,https://s.click.aliexpress.com/e/_onGsQ4a,,,,,,
1005006162109316,https://ae01.alicdn.com/kf/S1ecf6e1aef40453bb14de8807f6dec6dx.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/227265900/p/1/e/6/t/10301/1100190631068.mp4,L-5XL Tops Rhinestone Graphic Decor T-shirts Luxury Large Size Casual Short Sleeve Tee for Women Summer Women's Clothing Y2K,EUR 12.13,EUR 12.13,0%,EUR,8.0,EUR 0.97,8.0,EUR 0.97,32,90.6%,https://s.click.aliexpress.com/e/_ooQSnX4,,,,,,
1005006046177450,https://ae01.alicdn.com/kf/Sc9d1236a85d04c24b4b0caa6ead16e71n.jpg,,ROSEGAL Plus Size Women's T-Shirt Halloween Skull Print Ruched Lace Trim Lace-up Cross Tops 2023 Female Vacation Casual Tee New,EUR 39.92,EUR 39.92,0%,EUR,8.0,EUR 3.19,8.0,EUR 3.19,23,100.0%,https://s.click.aliexpress.com/e/_okx6bUA,,,,,,
1005006050200151,https://ae01.alicdn.com/kf/Scffd8646c1a544b58f26c74b85626069F.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/237786239/p/1/e/6/t/10301/1100182612471.mp4,2023 Autumn/Winter New Three Mansion Pleated Dress Women's Elastic Velvet Loose Large Size Printed Slim Fit Knee Long Dress Robe,EUR 75.00,EUR 75.00,0%,EUR,8.0,EUR 6.00,8.0,EUR 6.00,2,100.0%,https://s.click.aliexpress.com/e/_omraxZs,,,,,,
1005005635595936,https://ae01.alicdn.com/kf/S3121eeb39e5e4f0b82b9968fa83dd4e6l.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/231050307/p/1/e/6/t/10301/1100155686761.mp4,Beyprern Black Silver Rhinestones Mesh Sheer Legs Jumpsuits New Glam Crystal Jumpsuits Women Clothing Clubwear Birthday Outfits,EUR 27.28,EUR 27.28,0%,EUR,8.0,EUR 2.18,8.0,EUR 2.18,79,91.1%,https://s.click.aliexpress.com/e/_oDOk3Aa,,,,,,
4000554842826,https://ae01.alicdn.com/kf/S9c4fc6fe4fc84475948eeb8ed3cef00b7.jpg,,"SuyaDream, Women 100%Real Silk Camisoles, 19MM, Solid Cozy Camis, 2024 Spring Summer Basic T shirts, White, Pink, Beige",EUR 19.74,EUR 19.74,0%,EUR,8.0,EUR 1.58,8.0,EUR 1.58,62,91.4%,https://s.click.aliexpress.com/e/_oB2u80S,,,,,,
1005005597057603,https://ae01.alicdn.com/kf/Sa6d93414246644b98c6d5556a0226a1fI.jpg,,Summer Outfits Women's 2024 Summer New Short Sleeve Top Panel Design Feels Slim High Waist Black Split Half Skirt Two Piece Set,EUR 22.56,EUR 22.56,0%,EUR,8.0,EUR 1.80,8.0,EUR 1.80,16,100.0%,https://s.click.aliexpress.com/e/_ooSsARu,,,,,,
1005003275395553,https://ae01.alicdn.com/kf/S1173718500a74264803839439d0144b5b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/228022356/p/1/e/6/t/10301/1100156169369.mp4,Spring Shirt Female Womens Blouse Summer Women Blouses Fall Maxi Blusas White Elegant Vintage Long Sleeve Cotton Oversize Loose,EUR 15.58,EUR 15.58,0%,EUR,8.0,EUR 1.25,8.0,EUR 1.25,210,92.3%,https://s.click.aliexpress.com/e/_oEbgwqe,,,,,,
1005005335415256,https://ae01.alicdn.com/kf/S8c118a88f578427a857a464c27bb2cbbt.jpg,,ZANZEA Casual Heart Print Midi Dresses Elegant Long Puff Sleeve Korean Style Women Party Vestido Gathered Waist Baggy Long Dress,EUR 13.35,EUR 13.35,0%,EUR,8.0,EUR 1.07,8.0,EUR 1.07,108,98.0%,https://s.click.aliexpress.com/e/_oow6Z3U,,,,,,
1005006363434141,https://ae01.alicdn.com/kf/S17221cdd0417466682d95b46594cbcf6e.jpg,,Missord Blue Velvet Plus Size Evening Dresses Women One Shoulder Print Sequin Draped Split Bodycon Maxi Party Dress Prom Gown,EUR 107.60,EUR 107.60,0%,EUR,8.0,EUR 8.61,8.0,EUR 8.61,2,100.0%,https://s.click.aliexpress.com/e/_oBvfEDc,,,,,,
1005003456452564,https://ae01.alicdn.com/kf/S553b20fd8ba940edba54c9c5547a8eaeB.jpg,,CHIC VEN Spring Autumn Women's Solid Color Loose Long Sleeve T-shirt O-neck Basic Top Bottomed Shirt  Casual  Tshirt Woman Femal,EUR 18.50,EUR 18.50,0%,EUR,8.0,EUR 1.48,8.0,EUR 1.48,658,97.6%,https://s.click.aliexpress.com/e/_oDkBUj0,,,,,,
1005005675035415,https://ae01.alicdn.com/kf/S110454c3f87140c79d2da9ce6c0fabedM.jpeg,,LW Multicolor Two Pieces Shorts Suits Mixed Print 2pcs One Shoulder Sleevelss Asymmetrical Neck Crop Top&Matching Shorts Set,EUR 11.77,EUR 11.77,0%,EUR,8.0,EUR 0.94,8.0,EUR 0.94,34,100.0%,https://s.click.aliexpress.com/e/_omKO1dC,,,,,,
1005004060734558,https://ae01.alicdn.com/kf/S287063fc3ebe42de95cecee390fc4e470.jpg,,Bohemian Stylish Casual Oversized Work OL Blusa ZANZEA Women Spring Lace Patchwork Blouse Femme 3/4 Sleeve Lace-Up Holiday Shirt,EUR 12.37,EUR 12.37,0%,EUR,8.0,EUR 0.99,8.0,EUR 0.99,108,96.9%,https://s.click.aliexpress.com/e/_oFkgHFG,,,,,,
1005001736410003,https://ae01.alicdn.com/kf/S4980fee964154d458036d39a561407a9L.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/17301414244/p/1/e/6/t/10301/292144721911.mp4,Missord Women Print Sequin Evening Dress Elegant Spaghetti Strap O-Neck Thigh Split Bodycon Wedding Party Dresses Long Prom Gown,EUR 62.23,EUR 62.23,0%,EUR,8.0,EUR 4.98,8.0,EUR 4.98,9,100.0%,https://s.click.aliexpress.com/e/_oEphOPg,,,,,,
1005002857738554,https://ae01.alicdn.com/kf/Sce5317a611cd4159988f27f3a013fa276.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/228022356/p/1/e/6/t/10301/1100080457271.mp4,Summer Women Dress Shirt Dresses Chiffon Long Evening Female Vintage Maxi Party Oversize Beach Women Dresses Casual Elegant Prom,EUR 20.11,EUR 20.11,0%,EUR,8.0,EUR 1.61,8.0,EUR 1.61,15,100.0%,https://s.click.aliexpress.com/e/_o2auCEe,,,,,,
1005006035194078,https://ae01.alicdn.com/kf/S532c138099bd4fb38e9d63a965a6f116T.jpg,,American Retro Y2K Flare Jeans Scratched Slim Bell Bottoms Women Fashion Gyaru Denim Pant  Raw Edge Trousers Hip Hop High Street,EUR 46.77,EUR 46.77,0%,EUR,8.0,EUR 3.74,8.0,EUR 3.74,189,90.0%,https://s.click.aliexpress.com/e/_oBx3ZOi,,,,,,
4001190465217,https://ae01.alicdn.com/kf/H5765fc12a99040a090cf895c3d8e03f8N.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2207942088718/p/1/e/6/t/10301/330218833697.mp4,Natural fur fox fur coat women's winter jacket fur coat fur natural jacket high quality natural fox fur jacket real fox fur coat,EUR 336.88,EUR 336.88,0%,EUR,8.0,EUR 26.95,8.0,EUR 26.95,25,100.0%,https://s.click.aliexpress.com/e/_oC4UXUQ,,,,,,
1005004664376288,https://ae01.alicdn.com/kf/S778923b0841d4ea785d5873a96b42d01w.jpg,,Long Sleeve Cotton Linen Vintage Floral Print Dresses For Women 2024 New Spring Autumn Casual Dress Robe Femme Elegant Clothing,EUR 27.38,EUR 27.38,0%,EUR,8.0,EUR 2.19,8.0,EUR 2.19,39,93.3%,https://s.click.aliexpress.com/e/_ok2MAIe,,,,,,
1005006618480287,https://ae01.alicdn.com/kf/S2f167af39d7f4cc1944fc07f098f953fL.jpg,,"SuyaDream. Women Basic Tanks, 100%Real Silk, O neck Sleeveless Chic T Shirt, 2024 Solid Summer Vests, Yellow, Purple, Pink",EUR 41.68,EUR 41.68,0%,EUR,8.0,EUR 3.33,8.0,EUR 3.33,14,96.0%,https://s.click.aliexpress.com/e/_oC7o6t8,,,,,,
32917652322,https://ae01.alicdn.com/kf/Sf006c257ab504db2bf319d670ec8551eh.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1788442033/p/1/e/6/t/10301/263137096750.mp4,XITAO Spliced  Black Trench For Women Tide Long Print Streetwear Hoodie Casual Female Wide Waisted Coat 2019 ZLL1100,EUR 56.09,EUR 56.09,0%,EUR,8.0,EUR 4.49,8.0,EUR 4.49,110,95.5%,https://s.click.aliexpress.com/e/_oEPwKx0,,,,,,
1005006321237178,https://ae01.alicdn.com/kf/S3958bd0857c24558ab87d21187c520e7w.png,https://video.aliexpress-media.com/play/u/ae_sg_item/2668297888/p/1/e/6/t/10301/1100199861312.mp4,STOCK Shining Diamonds Neck Flare Sleeve Black Long Bandage Dress Elegant Woman Evening Party Dress Cocktail Party Outfit,EUR 45.83,EUR 45.83,0%,EUR,8.0,EUR 3.67,8.0,EUR 3.67,63,94.3%,https://s.click.aliexpress.com/e/_omYyMoa,,,,,,
1005006646393436,https://ae01.alicdn.com/kf/S66050263c7834e16ac78e4fb1edab2baR.jpg,,ROSEGAL Plus Size Women's Split Swimsuit Summer Fashion Print Lace Up Cinched Ruched Ruffles Tankini Swimwear Two Pieces Set 4XL,EUR 39.92,EUR 39.92,0%,EUR,8.0,EUR 3.19,8.0,EUR 3.19,7,100.0%,https://s.click.aliexpress.com/e/_oFS3D0e,,,,,,
1005005962073258,https://ae01.alicdn.com/kf/S78f11d8b346a43079649a62b06cd8547w.jpg,,Missord Black Plaid Sequin Evening Dress Elegant Women Off Shoulder Velvet Front Split Bodycon Maxi Party Dresses Long Prom Gown,EUR 95.98,EUR 95.98,0%,EUR,8.0,EUR 7.68,8.0,EUR 7.68,3,100.0%,https://s.click.aliexpress.com/e/_oEES0v4,PNDNZDRXIFXK,2024-05-01 00:00:00,2024-05-15 23:59:59,EUR 4.75,395,EUR 42.78
1005003114702293,https://ae01.alicdn.com/kf/Sc3f50c0bd0064be4b1cb44d9e82714f8P.jpg,,Ultralight Down Vest Women 2023 New Single-breasted Sleeveless Female Duck Down Waistcoat Puffer Feather Padded Warm Jacket 4XL,EUR 13.53,EUR 13.53,0%,EUR,8.0,EUR 1.08,8.0,EUR 1.08,130,90.9%,https://s.click.aliexpress.com/e/_oFm5q1U,,,,,,
1005005448552655,https://ae01.alicdn.com/kf/Sc2d9a31c08674d55ad5bdeb4daf2b172y.jpg,,Irregular V-neck Women Slim Suspender One-piece 2024 Summer A-line Tie Up Gothic Y2K Pleated Female Dress Bandage Design Chic,EUR 46.04,EUR 23.02,50%,EUR,8.0,EUR 1.84,8.0,EUR 1.84,202,90.8%,https://s.click.aliexpress.com/e/_oCH5MeW,,,,,,
1005006666072920,https://ae01.alicdn.com/kf/Sb11779742cf54d70870ede6f09bc0ad5v.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/243036495/p/1/e/6/t/10301/1100224945392.mp4,AS 2024 woman clothing high Stretch ribbing closed-fit wrap tops + Matte Satin dress Maxi matching sets  (ship out in 24 hours),EUR 41.94,EUR 20.97,50%,EUR,8.0,EUR 1.68,8.0,EUR 1.68,1727,92.6%,https://s.click.aliexpress.com/e/_oE5Zcj0,,,,,,
1005005434016111,https://ae01.alicdn.com/kf/Sb498231e54284314842eb8ba9abcf50bA.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/240173095/p/1/e/6/t/10301/1100153439426.mp4,Clacive Summer White Linen Two Piece Set For Women 2023 Fashion Sleeveless Tank Top New In Matching High Waist Wide Pants Set,EUR 58.55,EUR 28.10,52%,EUR,8.0,EUR 2.25,8.0,EUR 2.25,588,93.4%,https://s.click.aliexpress.com/e/_okHvtkQ,,,,,,
1005005600556507,https://ae01.alicdn.com/kf/Sb840733525f94d7b929c93336fb7b04ck.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/206087311/p/1/e/6/t/10301/1100194821798.mp4,Elegant Ruffle Solid Sling Long Dress Women Strap Waist Party Dresses Fashion Sleeveless Backless Beach Swing skirt A-line tutu,EUR 23.33,EUR 23.33,0%,EUR,8.0,EUR 1.87,8.0,EUR 1.87,164,85.5%,https://s.click.aliexpress.com/e/_oDBBebC,,,,,,
1005004867021333,https://ae01.alicdn.com/kf/S86aa31b57a974dacb948f6d377f8ef43y.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/254083376/p/1/e/6/t/10301/1100094509669.mp4,Puff Sleeve Ball Gown Dresses Elegant Ladies High Waist Pleated Dark Green Ruffles Shiny Midi Evening Party Dress 4XL Christmas,EUR 76.11,EUR 35.01,54%,EUR,8.0,EUR 2.80,8.0,EUR 2.80,20,100.0%,https://s.click.aliexpress.com/e/_oCjMsaW,,,,,,
1005006285853219,https://ae01.alicdn.com/kf/S03a4effaa7bc4f95894b3f5c0fbfb9faE.jpg,,Women Novelty Tanks Sleeveless Asymmetric Hem Long Top Streetwear Summer Casual Punk Style Black Turtleneck Tank Top 2023,EUR 22.73,EUR 22.73,0%,EUR,8.0,EUR 1.82,8.0,EUR 1.82,329,95.6%,https://s.click.aliexpress.com/e/_on7NTe6,,,,,,
1005004614634763,https://ae01.alicdn.com/kf/S666178409b0c45ae9c4284e33e239af7j.jpg,,Pleated Stretch T-shirt Autumn and Winter Turtleneck Bottoming Pullover Women's Casual White Basic Top Shirts Harajuku Gothic,EUR 32.97,EUR 15.50,52%,EUR,8.0,EUR 1.24,8.0,EUR 1.24,75,100.0%,https://s.click.aliexpress.com/e/_onbpkT0,,,,,,
1005005807051583,https://ae01.alicdn.com/kf/S15a16c1dc5d9440c9ec0ceb451b17f69U.jpg,,Summer New Zipper Patchwork T Shirt Dress Short Sleeve Round Neck Solid Plus Size Ladies Dresses Fashion Casual Women Clothing,EUR 26.20,EUR 16.25,37%,EUR,8.0,EUR 1.30,8.0,EUR 1.30,122,90.0%,https://s.click.aliexpress.com/e/_oCEPHue,,,,,,
1005002858935550,https://ae01.alicdn.com/kf/S182a502eb953416d87988fe63d61ac4bR.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/234763272/p/1/e/6/t/10301/4000183734969.mp4,2022 Soft Mulberry Silk Cotton T-shirts Womens Loose Round Neck Short Sleeve Woman T-shirts Solid Color Summer Tops High Quality,EUR 25.11,EUR 18.83,25%,EUR,8.0,EUR 1.51,8.0,EUR 1.51,478,95.4%,https://s.click.aliexpress.com/e/_oCpcIam,,,,,,
1005006149675410,https://ae01.alicdn.com/kf/S44e5279a6b324e62ae77594b32606ae9h.jpg,,Gothic Y2k Disney Hoodie Lilo Stitch Baseball Jacket Women Sweatshirt Christmas kawaii Jackets Streetwear Loose College Coats,EUR 11.68,EUR 11.68,0%,EUR,8.0,EUR 0.93,8.0,EUR 0.93,462,93.2%,https://s.click.aliexpress.com/e/_oEQiFtC,,,,,,
1005002561628340,https://ae01.alicdn.com/kf/Ha349e9b7dc9848f08cf4011d0c078e7eu.jpeg,,Africa Fashion Blogger Recommend Popular printed Silk Kaftan Maxi dresses Loose Summer Beach Bohemian kaftan long dress for lady,EUR 15.61,EUR 14.05,9%,EUR,8.0,EUR 1.12,8.0,EUR 1.12,280,92.5%,https://s.click.aliexpress.com/e/_oF2MJtY,,,,,,
1005001587673279,https://ae01.alicdn.com/kf/Se047d37b14834184906e1a91066c571av.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1095246984568/p/1/e/6/t/10301/282939647038.mp4,NewAsia Floral Print Dress Sweet Square Neck Puff Sleeve Side Spilt Drawstring Maxi Dresses for Women Party Chic Casual Outfits,EUR 20.57,EUR 18.69,9%,EUR,8.0,EUR 1.50,8.0,EUR 1.50,58,97.5%,https://s.click.aliexpress.com/e/_opmWzwa,,,,,,
1005001281688571,https://ae01.alicdn.com/kf/S2c66206888964ccd9b70156f68cbf44aF.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2836940255/p/1/e/6/t/10301/289494352196.mp4,New Women Stripe Sweater Autumn Winter Loose Long Sleeve Pullover Tops Korean Ladies Knitted Patchwork Korean Sweaters,EUR 17.70,EUR 17.70,0%,EUR,8.0,EUR 1.42,8.0,EUR 1.42,172,100.0%,https://s.click.aliexpress.com/e/_oFL1SwI,,,,,,
1005003325439399,https://ae01.alicdn.com/kf/S09b766226ecb45a2bd6a7d962a0d68e0c.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2207278193305/p/1/e/6/t/10301/344925036355.mp4,Clacive Blue Office Women'S Pants 2021 Fashion Loose Full Length Ladies Trousers Casual High Waist Wide Pants For Women,EUR 39.67,EUR 24.20,38%,EUR,8.0,EUR 1.94,8.0,EUR 1.94,649,98.5%,https://s.click.aliexpress.com/e/_ooNFZiK,,,,,,
1005001483692797,https://ae01.alicdn.com/kf/Sa0fc2856727244b093ed76b768dc0177g.jpg,,Cryptographic Casual Fashion Straight Leg Women's Jeans Denim Bottom Harajuku Boyfriend Long High Waist Baggy Jeans Fall Pants,EUR 28.65,EUR 27.87,2%,EUR,8.0,EUR 2.23,8.0,EUR 2.23,277,93.2%,https://s.click.aliexpress.com/e/_olWJq3s,,,,,,
1005005533730625,https://ae01.alicdn.com/kf/S696f8f46cbcb4b10890d351aa101beb42.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/231050307/p/1/e/6/t/10301/1100148117449.mp4,Beyprern Beautiful Crystal Embellished Fringed Mini Dress Glam Womens Pearls Rhinestone Slim Short Party Dress Birthday Outfits,EUR 23.45,EUR 23.45,0%,EUR,8.0,EUR 1.88,8.0,EUR 1.88,204,94.5%,https://s.click.aliexpress.com/e/_oCUyMH8,,,,,,
1005003172475520,https://ae01.alicdn.com/kf/H13c8ec661e3f4fb79976b7f2aa06b58cg.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/202507235/p/1/e/6/t/10301/1100215130921.mp4,Cryptographic Elegant White Long Sleeve 2 Piece Set Outfits for Women Club Party Top and Dress Sets Long Ruched Matching Sets,EUR 15.95,EUR 15.56,2%,EUR,8.0,EUR 1.24,8.0,EUR 1.24,197,90.0%,https://s.click.aliexpress.com/e/_ol6C52a,,,,,,
1005005235830846,https://ae01.alicdn.com/kf/Sa3d86e824be0493ba0dd66e5a84f8b3eS.jpg,,Missord Luxury Green Party Dress Elegant Women Glitter Sequin V-neck Sleeveless Tassels Bodycon Prom Dresses Long Evening Gown,EUR 84.19,EUR 46.31,44%,EUR,8.0,EUR 3.70,8.0,EUR 3.70,32,96.7%,https://s.click.aliexpress.com/e/_oDWeifu,PNDNZDRXIFXK,2024-05-01 00:00:00,2024-05-15 23:59:59,EUR 4.75,395,EUR 42.78
1005002760999593,https://ae01.alicdn.com/kf/S650f939076ab4fd9923cd0aeec0a744be.jpg,,Cryptographic Autumn Fashion Outfits Top and Skirt Set Women Drawstring Ruched Long Sleeve Two Piece Set Bodycon Skirts Split,EUR 35.12,EUR 16.16,53%,EUR,8.0,EUR 1.29,8.0,EUR 1.29,206,92.7%,https://s.click.aliexpress.com/e/_op3GdD0,,,,,,
4000498173271,https://ae01.alicdn.com/kf/H4832d4457ed647a6bec042a3908432074.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2206359948519/p/1/e/6/t/10301/331875560912.mp4,Casual 94% Cotton Summer Women's Dresses Solid Short Sleeve Spilt Long Midi Dress Fashion Sundress Female Clothing,EUR 8.59,EUR 8.18,4%,EUR,8.0,EUR 0.65,8.0,EUR 0.65,184,91.4%,https://s.click.aliexpress.com/e/_ol5frL4,,,,,,
33001777712,https://ae01.alicdn.com/kf/Se249769ac7cd4721aac6efc9236ed678w.jpg,,Celmia Autumn Women Tops Fashion Solid Blouses 2023 Vintage Long Shirts Casual Cowl Neck Long Sleeve Asymmetrical Party Blusas,EUR 8.95,EUR 8.95,0%,EUR,8.0,EUR 0.72,8.0,EUR 0.72,423,92.1%,https://s.click.aliexpress.com/e/_oEtEGs2,,,,,,
1005005977255154,https://ae01.alicdn.com/kf/S5987ad133808419abbef46d71a4bb0deE.jpg,,Autumn Women Two Pieces Set Halter Top Korean Fashion Gyaru Long Sleeve Crop Tops T-Shirts Y2k Streetwear Tees Coquette Girl New,EUR 31.62,EUR 15.81,50%,EUR,8.0,EUR 1.26,8.0,EUR 1.26,388,99.4%,https://s.click.aliexpress.com/e/_om19OZU,,,,,,
1005005809532016,https://ae01.alicdn.com/kf/S62f3947f26dc45df822188039f5d26a5c.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/229553991/p/1/e/6/t/10301/1100039106889.mp4,TRY TO BN Fitness Yoga Pants Sports Stretch Leggings Pocket Women Nude High Waist Push Up Leggings Workout Running Gym Clothing,EUR 13.27,EUR 12.76,3%,EUR,8.0,EUR 1.02,8.0,EUR 1.02,1185,95.9%,https://s.click.aliexpress.com/e/_opUAXS6,,,,,,
32767240618,https://ae01.alicdn.com/kf/Sd5e396a36206428897652997c3bdb45ds.jpg,,ZADORIN 3XL Autumn Winter Thick Warm Faux Fox Fur Vest Women High Quality Fashion V-Neck Short Fur Coat Female Fur Waistcoat,EUR 50.34,EUR 29.70,41%,EUR,8.0,EUR 2.38,8.0,EUR 2.38,106,95.4%,https://s.click.aliexpress.com/e/_olWjEEq,,,,,,
4000871576984,https://ae01.alicdn.com/kf/S2911bc4a7f154c04a7d40dc5a5f4e7104.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/17381686087/p/1/e/6/t/10301/263082359266.mp4,"SuyaDream Women Solid T shirts, Silk Cotton Blend, O Neck, Short Sleeved Solid Tee,2023 Summer Candy Colors Basic Cozy Top Green",EUR 18.34,EUR 17.51,4%,EUR,8.0,EUR 1.40,8.0,EUR 1.40,553,98.6%,https://s.click.aliexpress.com/e/_omA9eXg,,,,,,
1005005380457084,https://ae01.alicdn.com/kf/Sa451555c22264060a373c73f742f5bf4F.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672089107/p/1/e/6/t/10301/1100136454389.mp4,Aliselect High Quality Autumn Winter 100% Merino Wool Sweater Mock-Neck Long Sleeve  Women Knitted Basic Pullover Clothing Tops,EUR 14.13,EUR 13.56,4%,EUR,8.0,EUR 1.08,8.0,EUR 1.08,231,96.1%,https://s.click.aliexpress.com/e/_olprbzC,,,,,,
1005005398003440,https://ae01.alicdn.com/kf/Sc35aeb0ddd6644959391646d67936034A.jpg,,ROSEGAL Plus Size Dresses Black Chains Grommets PU Leather Zipper Ruched Dress Women Lace Panel Bow Pleated Party Dress Vestidos,EUR 48.76,EUR 17.55,64%,EUR,8.0,EUR 1.40,8.0,EUR 1.40,66,90.0%,https://s.click.aliexpress.com/e/_o2ajvRc,ROSEGAL2,2024-04-24 02:16:00,2024-05-31 23:59:59,EUR 1.90,853,EUR 1.91
1005004893631077,https://ae01.alicdn.com/kf/S008c2f4f00524648b39475d61140409aX.jpg,,Flare Jeans Women Skinny High Waist Aesthetic Y2k Clothes Denim Trousers Vintage Washed Retro Mopping Korean Fashion Street New,EUR 15.26,EUR 15.26,0%,EUR,8.0,EUR 1.22,8.0,EUR 1.22,434,93.0%,https://s.click.aliexpress.com/e/_oCplo42,,,,,,
